temp_max,temp_min,precipitation,windspeed,humidity_max,humidity_min,date,NDVI
18.7,14.4,10.2,15.5,96,78,2019-09-24,0.11612305843457864
21.5,12.0,0.7,9.4,98,58,2019-09-25,0.11612305843457864
19.0,14.2,14.5,17.3,97,72,2019-09-26,0.11612305843457864
22.4,12.9,0.2,11.3,96,53,2019-09-27,0.11612305843457864
25.4,13.5,0.0,10.7,87,51,2019-09-28,0.11612305843457864
23.9,14.9,0.2,10.7,97,58,2019-09-29,0.11612305843457864
26.7,16.0,0.0,18.2,82,44,2019-09-30,0.11612305843457864
25.0,15.2,0.0,12.2,77,32,2019-10-01,0.10818539375146916
27.6,15.1,0.0,16.5,74,33,2019-10-02,0.10818539375146916
18.9,11.8,11.5,21.1,96,61,2019-10-03,0.10818539375146916
15.0,9.9,1.0,14.1,92,51,2019-10-04,0.10818539375146916
16.5,6.6,0.0,8.8,97,51,2019-10-05,0.10818539375146916
13.5,8.9,0.8,27.1,93,60,2019-10-06,0.10818539375146916
15.4,7.7,0.0,11.6,96,44,2019-10-07,0.10818539375146916
15.9,4.9,0.0,16.3,80,37,2019-10-08,0.10818539375146916
24.8,8.9,0.0,16.4,82,21,2019-10-09,0.10818539375146916
19.5,11.8,3.6,15.9,85,53,2019-10-10,0.10818539375146916
18.6,8.7,0.0,8.8,100,47,2019-10-11,0.10818539375146916
23.9,8.2,0.0,12.4,89,44,2019-10-12,0.10818539375146916
24.3,8.7,0.0,8.7,98,49,2019-10-13,0.10818539375146916
26.3,11.2,0.0,10.9,92,41,2019-10-14,0.10818539375146916
24.8,10.5,0.0,11.9,95,49,2019-10-15,0.10818539375146916
26.2,11.4,0.0,11.1,84,25,2019-10-16,0.10818539375146916
23.3,11.7,0.0,9.7,98,49,2019-10-17,0.10818539375146916
23.5,10.9,0.0,7.3,97,48,2019-10-18,0.10818539375146916
25.1,11.3,0.0,8.1,97,44,2019-10-19,0.10818539375146916
25.6,10.9,0.0,9.3,95,36,2019-10-20,0.10818539375146916
25.9,10.3,0.0,9.2,94,36,2019-10-21,0.10818539375146916
26.6,10.8,0.0,9.9,88,36,2019-10-22,0.10818539375146916
27.1,11.5,0.0,14.3,89,29,2019-10-23,0.10818539375146916
26.8,14.0,0.0,16.1,72,26,2019-10-24,0.10818539375146916
22.8,11.0,0.0,14.3,90,44,2019-10-25,0.10818539375146916
22.6,10.2,0.0,11.2,99,41,2019-10-26,0.10818539375146916
23.4,8.3,0.0,9.8,95,37,2019-10-27,0.10818539375146916
20.6,8.4,0.0,9.9,100,49,2019-10-28,0.10818539375146916
17.6,9.4,1.5,14.4,97,60,2019-10-29,0.10818539375146916
12.1,8.0,4.3,13.7,93,61,2019-10-30,0.10818539375146916
10.4,5.4,0.2,14.8,94,60,2019-10-31,0.10818539375146916
11.1,6.0,0.0,20.4,79,56,2019-11-01,0.13561495894761544
16.9,6.3,0.0,26.9,80,52,2019-11-02,0.13561495894761544
17.6,12.7,2.2,25.7,89,66,2019-11-03,0.13561495894761544
19.0,12.9,1.0,30.6,93,63,2019-11-04,0.13561495894761544
23.1,12.8,0.0,24.5,70,38,2019-11-05,0.13561495894761544
19.1,12.7,9.1,23.6,91,56,2019-11-06,0.13561495894761544
16.8,10.9,2.3,18.8,95,68,2019-11-07,0.13561495894761544
18.0,11.5,5.2,15.4,97,69,2019-11-08,0.13561495894761544
21.1,12.3,0.0,20.4,78,46,2019-11-09,0.13561495894761544
19.3,8.6,1.3,18.2,97,47,2019-11-10,0.13561495894761544
14.4,8.3,0.0,16.2,100,67,2019-11-11,0.13561495894761544
16.9,10.3,0.9,33.4,85,62,2019-11-12,0.13561495894761544
19.7,14.3,1.0,32.2,83,54,2019-11-13,0.13561495894761544
14.3,10.3,4.4,14.6,100,82,2019-11-14,0.13561495894761544
18.5,9.6,0.0,25.9,100,56,2019-11-15,0.13561495894761544
19.2,11.9,0.0,25.3,79,54,2019-11-16,0.13561495894761544
16.7,12.1,0.0,31.9,80,60,2019-11-17,0.13561495894761544
19.1,10.7,0.0,28.3,94,43,2019-11-18,0.13561495894761544
17.9,9.7,0.0,22.2,95,57,2019-11-19,0.13561495894761544
